Zip Code,City
50112,BORÅS
50117,BORÅS
50123,BORÅS
50177,BORÅS
50181,BORÅS
50185,BORÅS
46400,MELLERUD
50189,BORÅS
50232,BORÅS
50236,BORÅS
50240,BORÅS
50244,BORÅS
50249,BORÅS
50253,BORÅS
46500,NOSSEBRO
46600,SOLLEBRUNN
51033,RYDAL
51052,MÅLSRYD
51100,SKENE
51127,KINNA
15191,SÖDERTÄLJE
15205,SÖDERTÄLJE
15226,SÖDERTÄLJE
15228,SÖDERTÄLJE
15241,SÖDERTÄLJE
15244,SÖDERTÄLJE
15250,SÖDERTÄLJE
15256,SÖDERTÄLJE
15270,SÖDERTÄLJE
15284,SÖDERTÄLJE
15307,HÖLÖ
15326,JÄRNA
15332,JÄRNA
15338,JÄRNA
15391,JÄRNA
15395,JÄRNA
15520,NYKVARN
15531,NYKVARN
15534,NYKVARN
15591,NYKVARN
16101,BROMMA
16107,BROMMA
16115,BROMMA
16126,BROMMA
16131,BROMMA
16138,BROMMA
16142,BROMMA
16146,BROMMA
16148,BROMMA
16154,BROMMA
16156,BROMMA
16163,BROMMA
16185,BROMMA
16201,VÄLLINGBY
16212,VÄLLINGBY
16220,VÄLLINGBY
16224,VÄLLINGBY
16228,VÄLLINGBY
16246,VÄLLINGBY
16252,VÄLLINGBY
16255,VÄLLINGBY
16261,VÄLLINGBY
16267,VÄLLINGBY
16272,VÄLLINGBY
16284,STOCKHOLM
16288,VÄLLINGBY
16303,SPÅNGA
16321,SPÅNGA
16341,SPÅNGA
16343,SPÅNGA
16346,SPÅNGA
10328,STOCKHOLM
16347,SPÅNGA
16351,SPÅNGA
16352,SPÅNGA
10342,STOCKHOLM
16357,SPÅNGA
16354,SPÅNGA
16360,SPÅNGA
16361,SPÅNGA
16365,SPÅNGA
16364,SPÅNGA
10376,STOCKHOLM
16367,SPÅNGA
16368,SPÅNGA
16373,SPÅNGA
16372,SPÅNGA
16381,SPÅNGA
16380,SPÅNGA
16388,SPÅNGA
16389,SPÅNGA
16400,KISTA
16401,KISTA
16415,KISTA
16419,KISTA
10482,STOCKHOLM
10483,STOCKHOLM
16422,KISTA
16424,KISTA
16426,KISTA
16430,KISTA
58006,LINKÖPING
58011,LINKÖPING
58020,LINKÖPING
58102,LINKÖPING
58101,LINKÖPING
58104,LINKÖPING
58103,LINKÖPING
58105,LINKÖPING
10554,STOCKHOLM
10562,STOCKHOLM
58106,LINKÖPING
58109,LINKÖPING
58107,LINKÖPING
58110,LINKÖPING
58111,LINKÖPING
58113,LINKÖPING
58112,LINKÖPING
58114,LINKÖPING
58115,LINKÖPING
58116,LINKÖPING
58118,LINKÖPING
58117,LINKÖPING
58119,LINKÖPING
58121,LINKÖPING
58128,LINKÖPING
58129,LINKÖPING
58180,LINKÖPING
58181,LINKÖPING
58133,LINKÖPING
58182,LINKÖPING
58183,LINKÖPING
58185,LINKÖPING
58184,LINKÖPING
58186,LINKÖPING
58187,LINKÖPING
58188,LINKÖPING
58189,LINKÖPING
95111,LULEÅ
95122,LULEÅ
95123,LULEÅ
95125,LULEÅ
95127,LULEÅ
95128,LULEÅ
95132,LULEÅ
95131,LULEÅ
58190,LINKÖPING
58191,LINKÖPING
12644,HÄGERSTEN
58192,LINKÖPING
58193,LINKÖPING
58194,LINKÖPING
12658,HÄGERSTEN
12660,HÄGERSTEN
12664,HÄGERSTEN
58195,LINKÖPING
58197,LINKÖPING
58196,LINKÖPING
58198,LINKÖPING
58200,LINKÖPING
58199,LINKÖPING
58201,LINKÖPING
58203,LINKÖPING
58212,LINKÖPING
58214,LINKÖPING
58210,LINKÖPING
58215,LINKÖPING
58217,LINKÖPING
12785,SKÄRHOLMEN
58216,LINKÖPING
58218,LINKÖPING
58220,LINKÖPING
58221,LINKÖPING
58219,LINKÖPING
58222,LINKÖPING
12856,SKÖNDAL
58224,LINKÖPING
58223,LINKÖPING
58225,LINKÖPING
58226,LINKÖPING
58227,LINKÖPING
58229,LINKÖPING
58228,LINKÖPING
58230,LINKÖPING
58232,LINKÖPING
55445,JÖNKÖPING
55447,JÖNKÖPING
55450,JÖNKÖPING
55451,JÖNKÖPING
55454,JÖNKÖPING
55456,JÖNKÖPING
55462,JÖNKÖPING
55459,JÖNKÖPING
55465,JÖNKÖPING
13102,NACKA
55466,JÖNKÖPING
55474,JÖNKÖPING
55593,JÖNKÖPING
55611,JÖNKÖPING
55600,JÖNKÖPING
55615,JÖNKÖPING
55626,JÖNKÖPING
55628,JÖNKÖPING
55629,JÖNKÖPING
55633,JÖNKÖPING
55652,JÖNKÖPING
56013,HOK
56025,BOTTNARYD
56029,TENHULT
56030,TENHULT
13190,NACKA STRAND
56101,HUSKVARNA
13204,SALTSJÖ-BOO
56102,HUSKVARNA
56121,HUSKVARNA
56122,HUSKVARNA
56130,HUSKVARNA
56131,HUSKVARNA
56134,HUSKVARNA
56135,HUSKVARNA
56138,HUSKVARNA
56140,HUSKVARNA
56144,HUSKVARNA
56142,HUSKVARNA
56149,HUSKVARNA
56150,HUSKVARNA
56184,HUSKVARNA
12353,FARSTA
56185,HUSKVARNA
56193,HUSKVARNA
16344,SPÅNGA
16345,SPÅNGA
16348,SPÅNGA
16231,VÄLLINGBY
16232,VÄLLINGBY
16233,VÄLLINGBY
16239,VÄLLINGBY
16240,VÄLLINGBY
16243,VÄLLINGBY
16350,SPÅNGA
16353,SPÅNGA
16356,SPÅNGA
16355,SPÅNGA
16358,SPÅNGA
16359,SPÅNGA
16362,SPÅNGA
16363,SPÅNGA
16366,SPÅNGA
16370,SPÅNGA
16371,SPÅNGA
16374,SPÅNGA
16375,SPÅNGA
16385,SPÅNGA
16387,SPÅNGA
16391,SPÅNGA
16394,STOCKHOLM
16406,KISTA
16302,SPÅNGA
16407,KISTA
16420,KISTA
16306,SPÅNGA
16421,KISTA
16312,SPÅNGA
16322,SPÅNGA
16325,SPÅNGA
16323,SPÅNGA
16334,SPÅNGA
16423,KISTA
16425,KISTA
16428,KISTA
16431,KISTA
16432,KISTA
16433,KISTA
16436,KISTA
16435,KISTA
16438,KISTA
16439,KISTA
16440,KISTA
16441,KISTA
16442,KISTA
16444,KISTA
16445,KISTA
16446,KISTA
16448,KISTA
16451,KISTA
16452,KISTA
16455,KISTA
16471,KISTA
16390,SPÅNGA
16472,KISTA
16475,KISTA
16474,KISTA
16402,VÄLLINGBY
16476,KISTA
16478,KISTA
16479,KISTA
16480,STOCKHOLM
16481,KISTA
16482,STOCKHOLM
16484,STOCKHOLM
16486,STOCKHOLM
16429,KISTA
16487,KISTA
16489,STOCKHOLM
16490,STOCKHOLM
16492,STOCKHOLM
16491,KISTA
16494,KISTA
16495,KISTA
16498,STOCKHOLM
16496,KISTA
16499,KISTA
56281,NORRAHAMMAR
56301,GRÄNNA
56322,GRÄNNA
56392,GRÄNNA
56421,BANKERYD
14653,TULLINGE
14701,TUMBA
14720,TUMBA
14723,TUMBA
14731,TUMBA
14739,TUMBA
14743,TUMBA
14750,TUMBA
14754,TUMBA
14760,UTTRAN
52400,HERRLJUNGA
14770,GRÖDINGE
14782,TUMBA
14801,ÖSMO
14821,ÖSMO
14822,ÖSMO
14831,ÖSMO
14834,ÖSMO
14833,ÖSMO
14835,ÖSMO
14870,SORUNDA
14860,STORA VIKA
14871,SORUNDA
14892,ÖSMO
14891,ÖSMO
14893,LANDFJÄRDEN
14896,SORUNDA
14900,NYNÄSHAMN
53122,LIDKÖPING
53123,LIDKÖPING
14897,SORUNDA
14902,NYNÄSHAMN
14921,NYNÄSHAMN
14922,NYNÄSHAMN
14923,NYNÄSHAMN
16434,KISTA
16437,KISTA
16443,KISTA
16447,KISTA
16453,KISTA
16473,KISTA
16477,KISTA
16483,STOCKHOLM
16488,KISTA
16493,KISTA
16497,KISTA
16500,HÄSSELBY
16501,HÄSSELBY
16502,HÄSSELBY
53190,LIDKÖPING
16503,HÄSSELBY
16510,HÄSSELBY
16511,HÄSSELBY
16512,HÄSSELBY
53200,SKARA
16513,HÄSSELBY
16516,HÄSSELBY
16515,HÄSSELBY
16520,HÄSSELBY
16521,HÄSSELBY
16523,HÄSSELBY
16522,HÄSSELBY
16524,HÄSSELBY
16552,HÄSSELBY
16553,HÄSSELBY
53285,SKARA
16554,HÄSSELBY
16555,HÄSSELBY
16556,HÄSSELBY
16557,HÄSSELBY
16559,HÄSSELBY
53300,GÖTENE
53318,JÖNKÖPING
16558,HÄSSELBY
16560,HÄSSELBY
16562,HÄSSELBY
16561,HÄSSELBY
16563,HÄSSELBY
16565,HÄSSELBY
16566,HÄSSELBY
16564,HÄSSELBY
95135,LULEÅ
95136,LULEÅ
95139,LULEÅ
95140,LULEÅ
95142,LULEÅ
95143,LULEÅ
95146,LULEÅ
95144,LULEÅ
95149,LULEÅ
95152,LULEÅ
95154,LULEÅ
95156,LULEÅ
95157,LULEÅ
95163,LULEÅ
95161,LULEÅ
95164,LULEÅ
95165,LULEÅ
95175,LULEÅ
95182,LULEÅ
95183,LULEÅ
95184,LULEÅ
95187,LULEÅ
95188,LULEÅ
95189,LULEÅ
95205,PÅLÄNG
95255,SANGIS
16570,HÄSSELBY
46021,UPPHÄRAD
46104,TROLLHÄTTAN
46121,TROLLHÄTTAN
46125,TROLLHÄTTAN
46129,TROLLHÄTTAN
46133,TROLLHÄTTAN
46138,TROLLHÄTTAN
46142,TROLLHÄTTAN
46151,TROLLHÄTTAN
46155,TROLLHÄTTAN
46160,TROLLHÄTTAN
46164,TROLLHÄTTAN
46170,TROLLHÄTTAN
46178,SJUNTORP
46183,TROLLHÄTTAN
46188,TROLLHÄTTAN
46194,TROLLHÄTTAN
46198,TROLLHÄTTAN
46210,VÄNERSBORG
46228,VÄNERSBORG
46232,VÄNERSBORG
46236,VÄNERSBORG
46241,VÄNERSBORG
46253,VÄNERSBORG
46256,VÄNERSBORG
46269,FRÄNDEFORS
95502,NIEMISEL
95503,VITÅ
46281,VÄNERSBORG
46287,VÄNERSBORG
46295,FRÄNDEFORS
46301,LILLA EDET
46322,LILLA EDET
46331,LILLA EDET
46334,LILLA EDET
46375,HJÄRTUM
46383,LILLA EDET
46394,LILLA EDET
55264,JÖNKÖPING
55268,JÖNKÖPING
55276,JÖNKÖPING
17602,JÄRFÄLLA
17668,JÄRFÄLLA
17670,JÄRFÄLLA
17671,JÄRFÄLLA
17675,JÄRFÄLLA
17674,JÄRFÄLLA
17680,JÄRFÄLLA
17700,JÄRFÄLLA
17720,JÄRFÄLLA
12438,BANDHAGEN
12442,BANDHAGEN
12446,BANDHAGEN
17723,JÄRFÄLLA
17724,JÄRFÄLLA
17728,JÄRFÄLLA
56423,BANKERYD
56432,BANKERYD
56431,BANKERYD
56435,BANKERYD
12490,BANDHAGEN
56436,BANKERYD
12506,ÄLVSJÖ
56501,MULLSJÖ
56518,MULLSJÖ
12536,ÄLVSJÖ
12539,ÄLVSJÖ
56523,MULLSJÖ
56522,MULLSJÖ
56531,MULLSJÖ
56528,MULLSJÖ
56533,MULLSJÖ
56591,MULLSJÖ
56594,SANDHEM
56596,BOTTNARYD
56618,HABO
12605,HÄGERSTEN
12608,STOCKHOLM
56620,HABO
56622,HABO
56624,HABO
12622,HÄGERSTEN
56631,HABO
56635,HABO
56192,HUSKVARNA
56202,TABERG
56221,NORRAHAMMAR
12643,HÄGERSTEN
56224,NORRAHAMMAR
56228,NORRAHAMMAR
12654,HÄGERSTEN
12659,HÄGERSTEN
12661,HÄGERSTEN
12665,HÄGERSTEN
12670,HÄGERSTEN
56232,NORRAHAMMAR
56233,NORRAHAMMAR
12690,HÄGERSTEN
56242,TABERG
56250,MÅNSARP
56291,MÅNSARP
56321,GRÄNNA
56391,GRÄNNA
56332,GRÄNNA
56420,BANKERYD
56401,BANKERYD
14652,TULLINGE
12774,BANDHAGEN
14650,TULLINGE
14680,TULLINGE
14700,TUMBA
14707,GRÖDINGE
14706,UTTRAN
14722,TUMBA
14725,TUMBA
14733,TUMBA
14734,TUMBA
14742,TUMBA
14741,TUMBA
14746,TUMBA
14745,TUMBA
14753,TUMBA
14752,TUMBA
14761,UTTRAN
14763,UTTRAN
14780,TUMBA
14771,GRÖDINGE
14791,GRÖDINGE
14792,GRÖDINGE
14803,MUSKÖ
14820,ÖSMO
14830,ÖSMO
16571,HÄSSELBY
16573,HÄSSELBY
16575,HÄSSELBY
16577,HÄSSELBY
16700,BROMMA
16717,BROMMA
16719,BROMMA
16721,BROMMA
16724,BROMMA
16733,BROMMA
16735,BROMMA
16738,BROMMA
16739,BROMMA
16741,BROMMA
16745,BROMMA
16752,BROMMA
16754,BROMMA
56031,TENHULT
16755,BROMMA
56100,HUSKVARNA
16758,BROMMA
56120,HUSKVARNA
16762,BROMMA
16764,BROMMA
16766,BROMMA
16771,BROMMA
16774,BROMMA
16775,BROMMA
16781,BROMMA
16800,BROMMA
16820,BROMMA
16827,BROMMA
16832,BROMMA
16833,BROMMA
16836,BROMMA
16837,BROMMA
16840,BROMMA
16841,BROMMA
16844,BROMMA
16993,SOLNA
17000,SOLNA
56400,BANKERYD
17062,SOLNA
57393,TRANÅS
57397,TRANÅS
57420,VETLANDA
57431,VETLANDA
57435,VETLANDA
57439,VETLANDA
57443,VETLANDA
57481,VETLANDA
57493,VETLANDA
57501,EKSJÖ
57523,EKSJÖ
57533,EKSJÖ
57537,EKSJÖ
57580,EKSJÖ
57593,EKSJÖ
57596,EKSJÖ
57623,SÄVSJÖ
57632,SÄVSJÖ
57680,SÄVSJÖ
57720,HULTSFRED
57724,HULTSFRED
57731,HULTSFRED
57736,HULTSFRED
57750,SILVERDALEN
57793,VENA
57822,ANEBY
57832,ANEBY
57891,ANEBY
57895,FLISBY
57902,BERGA
57923,HÖGSBY
57980,HÖGSBY
17154,SOLNA
17158,SOLNA
17160,SOLNA
17163,SOLNA
17167,SOLNA
16990,SOLNA
17066,SOLNA
17070,SOLNA
17073,SOLNA
17077,SOLNA
17081,SOLNA
17085,SOLNA
17102,SOLNA
17107,SOLNA
17112,SOLNA
17117,SOLNA
17119,SOLNA
17124,SOLNA
17130,SOLNA
17134,SOLNA
17138,SOLNA
17141,SOLNA
17146,SOLNA
17149,SOLNA
14300,VÅRBY
17171,SOLNA
17176,STOCKHOLM
17181,SOLNA
17184,STOCKHOLM
17189,SOLNA
17193,SOLNA
17197,SOLNA
17201,SUNDBYBERG
14400,RÖNNINGE
17213,SUNDBYBERG
17221,SUNDBYBERG
17225,SUNDBYBERG
17230,SUNDBYBERG
17235,SUNDBYBERG
17239,SUNDBYBERG
17242,SUNDBYBERG
17246,SUNDBYBERG
17261,SUNDBYBERG
17265,SUNDBYBERG
17269,SUNDBYBERG
17272,SUNDBYBERG
17275,SUNDBYBERG
17279,SUNDBYBERG
17283,SUNDBYBERG
17289,SUNDBYBERG
58001,LINKÖPING
14542,NORSBORG
53134,LIDKÖPING
53138,LIDKÖPING
53142,LIDKÖPING
53150,LIDKÖPING
53155,LIDKÖPING
53170,LIDKÖPING
53181,LIDKÖPING
53187,LIDKÖPING
53193,LIDKÖPING
53197,LIDKÖPING
53202,AXVALL
53222,SKARA
53229,SKARA
53233,SKARA
53237,SKARA
53272,AXVALL
53288,SKARA
53292,AXVALL
53296,SKARA
53304,HÄLLEKIS
53329,GÖTENE
53332,GÖTENE
53350,GÖTENE
53380,GÖTENE
53392,LUNDSBRUNN
60387,NORRKÖPING
60500,NORRKÖPING
60591,NORRKÖPING
60594,NORRKÖPING
60597,NORRKÖPING
60700,NORRKÖPING
60802,NORRKÖPING
60806,NORRKÖPING
60810,NORRKÖPING
60815,NORRKÖPING
61010,LJUSFALLSHAMMAR
61012,HÄLLESTAD
61021,NORSHOLM
61026,VIKBOLANDET
61029,VIKBOLANDET
61032,VIKBOLANDET
61040,GUSUM
61053,ENSTABERGA
61056,VRENA
61071,VAGNHÄRAD
61074,VAGNHÄRAD
16846,BROMMA
16848,BROMMA
16849,BROMMA
16853,BROMMA
16854,BROMMA
16857,BROMMA
16858,BROMMA
16861,BROMMA
16862,BROMMA
16865,BROMMA
16866,BROMMA
16870,BROMMA
16869,BROMMA
16874,BROMMA
16873,BROMMA
16877,BROMMA
16880,BROMMA
16903,SOLNA
16904,SOLNA
16920,SOLNA
16926,SOLNA
16929,SOLNA
16930,SOLNA
16932,SOLNA
16933,SOLNA
16936,SOLNA
16937,SOLNA
16940,SOLNA
16951,SOLNA
16953,SOLNA
16955,SOLNA
16957,SOLNA
16959,SOLNA
16960,SOLNA
16963,SOLNA
16964,SOLNA
16967,SOLNA
16968,SOLNA
16971,SOLNA
16973,SOLNA
16974,SOLNA
16980,SOLNA
16981,SOLNA
16984,STOCKHOLM
16986,STOCKHOLM
17292,SUNDBYBERG
17295,SUNDBYBERG
17299,SUNDBYBERG
11300,STOCKHOLM
17302,TOMTEBODA
17307,TOMTEBODA
17310,TOMTEBODA
17313,TOMTEBODA
17319,TOMTEBODA
17324,TOMTEBODA
17328,TOMTEBODA
17332,STOCKHOLM
17335,STOCKHOLM
17339,STOCKHOLM
17343,STOCKHOLM
17351,STOCKHOLM
17370,TOMTEBODA
17383,STOCKHOLM
17400,SUNDBYBERG
17420,SUNDBYBERG
17442,SUNDBYBERG
11391,STOCKHOLM
17446,SUNDBYBERG
11400,STOCKHOLM
17451,SUNDBYBERG
17454,SUNDBYBERG
17459,SUNDBYBERG
17463,SUNDBYBERG
17466,SUNDBYBERG
17487,SUNDBYBERG
17502,JÄRFÄLLA
17508,JÄRFÄLLA
17518,JÄRFÄLLA
17523,JÄRFÄLLA
17525,JÄRFÄLLA
17529,JÄRFÄLLA
17532,JÄRFÄLLA
17537,JÄRFÄLLA
17541,JÄRFÄLLA
17545,JÄRFÄLLA
17547,JÄRFÄLLA
17551,JÄRFÄLLA
17555,JÄRFÄLLA
17560,JÄRFÄLLA
17564,JÄRFÄLLA
17568,JÄRFÄLLA
17572,JÄRFÄLLA
17574,JÄRFÄLLA
17579,JÄRFÄLLA
20320,MALMÖ
18282,STOCKHOLM
20504,MALMÖ
20508,MALMÖ
20511,MALMÖ
20515,MALMÖ
20519,MALMÖ
20523,MALMÖ
20529,MALMÖ
20535,MALMÖ
20539,MALMÖ
20545,MALMÖ
20555,MALMÖ
20557,MALMÖ
20565,MALMÖ
18320,TÄBY
20575,MALMÖ
20585,MALMÖ
20702,MALMÖ
20706,MALMÖ
20710,MALMÖ
20714,MALMÖ
20718,MALMÖ
20722,MALMÖ
20791,MALMÖ
20795,MALMÖ
20801,MALMÖ
20808,MALMÖ
20810,MALMÖ
20812,MALMÖ
20816,MALMÖ
20819,MALMÖ
20823,MALMÖ
20827,MALMÖ
20829,MALMÖ
20833,MALMÖ
19454,UPPLANDS VÄSBY
19456,UPPLANDS VÄSBY
19457,UPPLANDS VÄSBY
19460,UPPLANDS VÄSBY
19464,UPPLANDS VÄSBY
19463,UPPLANDS VÄSBY
19462,UPPLANDS VÄSBY
19467,UPPLANDS VÄSBY
19468,UPPLANDS VÄSBY
19466,UPPLANDS VÄSBY
19472,UPPLANDS VÄSBY
19471,UPPLANDS VÄSBY
18390,TÄBY
19470,UPPLANDS VÄSBY
18403,LJUSTERÖ
19474,UPPLANDS VÄSBY
19477,UPPLANDS VÄSBY
19476,UPPLANDS VÄSBY
19479,UPPLANDS VÄSBY
19480,UPPLANDS VÄSBY
19481,UPPLANDS VÄSBY
19484,UPPLANDS VÄSBY
19486,UPPLANDS VÄSBY
19483,UPPLANDS VÄSBY
19489,UPPLANDS VÄSBY
19488,UPPLANDS VÄSBY
19491,UPPLANDS VÄSBY
19501,MÄRSTA
19502,MÄRSTA
19498,UPPLANDS VÄSBY
19505,ARLANDASTAD
19504,ROSERSBERG
19518,MÄRSTA
19519,MÄRSTA
19506,MÄRSTA ARLANDA
19521,MÄRSTA
19522,MÄRSTA
19524,MÄRSTA
18500,VAXHOLM
19525,MÄRSTA
48032,FÄRGELANDA
50001,BORÅS
59232,VADSTENA
59280,VADSTENA
59292,VADSTENA
59301,VÄSTERVIK
59310,ANKARSRUM
59322,VÄSTERVIK
59326,VÄSTERVIK
59333,VÄSTERVIK
59337,VÄSTERVIK
59341,VÄSTERVIK
59343,VÄSTERVIK
59352,VÄSTERVIK
59373,HJORTED
59380,VÄSTERVIK
59383,VÄSTERVIK
59386,VÄSTERVIK
55590,JÖNKÖPING
59393,VÄSTERVIK
59401,GAMLEBY
59493,GAMLEBY
59520,MJÖLBY
59530,MJÖLBY
59534,MJÖLBY
59542,MJÖLBY
59551,MJÖLBY
59553,MJÖLBY
59592,MJÖLBY
59596,MJÖLBY
59621,SKÄNNINGE
59631,SKÄNNINGE
56181,HUSKVARNA
56190,HUSKVARNA
59691,SKÄNNINGE
59720,ÅTVIDABERG
59725,ÅTVIDABERG
59740,ÅTVIDABERG
59750,ÅTVIDABERG
56313,GRÄNNA
59755,ÅTVIDABERG
56402,BANKERYD
18768,TÄBY
56465,JÖNKÖPING
18769,TÄBY
18773,TÄBY
18774,TÄBY
18777,TÄBY
18780,TÄBY
19003,ROSERSBERG
19020,ROSERSBERG
19046,STOCKHOLM-ARLANDA
19047,STOCKHOLM-ARLANDA
56700,VAGGERYD
19100,SOLLENTUNA
19101,SOLLENTUNA
56800,SKILLINGARYD
19106,SOLLENTUNA
19105,SOLLENTUNA
19119,SOLLENTUNA
19118,SOLLENTUNA
19125,SOLLENTUNA
19123,SOLLENTUNA
19127,SOLLENTUNA
19129,SOLLENTUNA
19133,SOLLENTUNA
19134,SOLLENTUNA
19138,SOLLENTUNA
57092,FIGEHOLM
19137,SOLLENTUNA
19141,SOLLENTUNA
19142,SOLLENTUNA
19146,SOLLENTUNA
19145,SOLLENTUNA
19149,SOLLENTUNA
19151,SOLLENTUNA
17174,SOLNA
13140,NACKA
12109,JOHANNESHOV
13144,NACKA
13152,NACKA STRAND
13155,NACKA
13159,NACKA
13165,NACKA
13165,NACKA
13181,NACKA
13183,NACKA
13187,NACKA STRAND
13193,NACKA
12158,JOHANNESHOV
12165,JOHANNESHOV
12170,JOHANNESHOV
13202,SALTSJÖ-BOO
12190,JOHANNESHOV
12204,ENSKEDE
12230,ENSKEDE
12235,ENSKEDE
13222,SALTSJÖ-BOO
13227,SALTSJÖ-BOO
13232,SALTSJÖ-BOO
12255,ENSKEDE
13235,SALTSJÖ-BOO
13239,SALTSJÖ-BOO
13243,SALTSJÖ-BOO
13247,SALTSJÖ-BOO
12304,FARSTA
13280,SALTSJÖ-BOO
13300,SALTSJÖBADEN
13304,SALTSJÖBADEN
13322,SALTSJÖBADEN
13332,SALTSJÖBADEN
13336,SALTSJÖBADEN
12362,FARSTA
13481,GUSTAVSBERG
13517,TYRESÖ
12390,FARSTA
13520,TYRESÖ
13522,TYRESÖ
12436,BANDHAGEN
12440,BANDHAGEN
12444,BANDHAGEN
12448,BANDHAGEN
13523,TYRESÖ
13526,TYRESÖ
13527,TYRESÖ
13530,TYRESÖ
13533,TYRESÖ
13535,TYRESÖ
12504,ÄLVSJÖ
13536,TYRESÖ
13539,TYRESÖ
13540,TYRESÖ
13543,TYRESÖ
13544,TYRESÖ
13546,TYRESÖ
13548,TYRESÖ
13550,TYRESÖ
13552,TYRESÖ
12602,HÄGERSTEN
12607,HÄGERSTEN
13553,TYRESÖ
13554,TYRESÖ
12621,HÄGERSTEN
13559,TYRESÖ
13560,TYRESÖ
13563,TYRESÖ
13569,TYRESÖ
13570,STOCKHOLM
12646,HÄGERSTEN
57203,OSKARSHAMN
47502,ENKÖPING
19992,ENKÖPING
20976,MALMÖ
20978,MALMÖ
20982,MALMÖ
20980,MALMÖ
20983,MALMÖ
20986,MALMÖ
20987,MALMÖ
20023,MALMÖ
20028,MALMÖ
20990,MALMÖ
20993,MALMÖ
20994,MALMÖ
20996,MALMÖ
20997,MALMÖ
20044,MALMÖ
21100,MALMÖ
21101,MALMÖ
21105,MALMÖ
21111,MALMÖ
20050,MALMÖ
20063,MALMÖ
20064,MALMÖ
21114,MALMÖ
21115,MALMÖ
21118,MALMÖ
21121,MALMÖ
20090,MALMÖ
21119,MALMÖ
21125,MALMÖ
21126,MALMÖ
21129,MALMÖ
21130,MALMÖ
21133,MALMÖ
21135,MALMÖ
21134,MALMÖ
21138,MALMÖ
21142,MALMÖ
21147,MALMÖ
21150,MALMÖ
21154,MALMÖ
21156,MALMÖ
21160,MALMÖ
21177,MALMÖ
21206,MALMÖ
21208,MALMÖ
21212,MALMÖ
20355,MALMÖ
21217,MALMÖ
21222,MALMÖ
21225,MALMÖ
21229,MALMÖ
21232,MALMÖ
21236,MALMÖ
21240,MALMÖ
21244,MALMÖ
21252,MALMÖ
21260,MALMÖ
21361,MALMÖ
21365,MALMÖ
21368,MALMÖ
21372,MALMÖ
21375,MALMÖ
21401,MALMÖ
20536,MALMÖ
21404,MALMÖ
21413,MALMÖ
21423,MALMÖ
21427,MALMÖ
21431,MALMÖ
21435,MALMÖ
21440,MALMÖ
21443,MALMÖ
21450,MALMÖ
21456,MALMÖ
21463,MALMÖ
98340,KOSKULLSKULLE
99999,UTLÄNDSKT POSTNR
51833,SANDARED
51840,SJÖMARKEN
14032,GRÖDINGE
51832,SANDARED
51843,SJÖMARKEN
51842,SJÖMARKEN
51890,SANDARED
51900,HORRED
51902,BJÖRKETORP
51920,HORRED
51921,HORRED
51931,HORRED
51981,HORRED
51990,HORRED
51991,ISTORP
51993,KUNGSÄTER
51994,BJÖRKETORP
51995,TOSTARED
51997,ÖXNEVALLA
52010,GÄLLSTAD
14190,HUDDINGE
52015,HÖKERUM
52024,BLIDSBERG
52025,DALUM
52043,ÅSARP
52030,LJUNG
52040,FLOBY
52102,FALKÖPING
52103,KINNARP
14302,TRÅNGSUND
52101,FALKÖPING
52106,STENSTORP
52108,FLOBY
52105,VARTOFTA
52120,FALKÖPING
52121,FALKÖPING
52152,FLOBY
52153,FLOBY
52155,FLOBY
52156,FLOBY
52161,STENSTORP
52162,STENSTORP
52164,STENSTORP
52170,ÅSARP
52171,ÅSARP
52173,KINNARP
52175,VARTOFTA
52174,GUDHEM
52184,FALKÖPING
52183,FALKÖPING
60173,NORRKÖPING
60178,NORRKÖPING
60183,NORRKÖPING
60188,NORRKÖPING
60202,NORRKÖPING
60205,NORRKÖPING
60211,NORRKÖPING
14757,TUMBA
60215,NORRKÖPING
60220,NORRKÖPING
60224,NORRKÖPING
60228,NORRKÖPING
60231,NORRKÖPING
60237,NORRKÖPING
60241,NORRKÖPING
17732,JÄRFÄLLA
14903,NYNÄSHAMN
17736,JÄRFÄLLA
17738,JÄRFÄLLA
17741,JÄRFÄLLA
17745,JÄRFÄLLA
17752,JÄRFÄLLA
17758,JÄRFÄLLA
15031,ÅKERS STYCKEB
52182,FALKÖPING
52188,KINNARP
52191,FALKÖPING
52192,FALKÖPING
52194,FALKÖPING
52196,FALKÖPING
52195,KÄTTILSTORP
52220,TIDAHOLM
52197,VARTOFTA
52201,TIDAHOLM
52222,TIDAHOLM
58434,LINKÖPING
58500,LINKÖPING
58563,LINGHEM
58593,LINKÖPING
58597,LINKÖPING
58642,LINKÖPING
58646,LINKÖPING
58663,LINKÖPING
58721,LINKÖPING
57345,TRANÅS
58725,LINKÖPING
58733,LINKÖPING
58739,LINKÖPING
58801,LINKÖPING
58806,LINKÖPING
58811,LINKÖPING
58818,LINKÖPING
58923,LINKÖPING
58931,LINKÖPING
58950,LINKÖPING
58955,LINKÖPING
58964,STUREFORS
59012,BOXHOLM
59016,BOXHOLM
59020,MANTORP
59023,MANTORP
59031,BORENSBERG
59036,KISA
59040,KISA
59046,RIMFORSA
59049,VIKINGSTAD
59053,ULRIKA
59061,VRETA KLOSTER
59071,LJUNGSBRO
59395,VÄSTERVIK
59397,BLANKAHOLM
59421,GAMLEBY
59420,GAMLEBY
59431,GAMLEBY
59423,GAMLEBY
57900,HÖGSBY
